Instructions (30      , 39      ) at Addr [32416     ]  --> [i64_load              , i64_store             ] | 0 0
Instructions (29      , 36      ) at Addr [32392     ]  --> [i64_store             , i64_load              ] | 0 0
Instructions (31      , 31      ) at Addr [32416     ]  --> [i64_store             , i64_store             ] | 0 0
Instructions (59      , 68      ) at Addr [32544     ]  --> [i64_load              , i64_store             ] | 0 0
Instructions (59      , 60      ) at Addr [32544     ]  --> [i64_load              , i64_store             ] | 0 0
Instructions (28      , 29      ) at Addr [32392     ]  --> [i64_load              , i64_store             ] | 0 0
Instructions (21      , 14      ) at Addr [32128     ]  --> [i64_load              , i64_atomic_rmw_cmpxchg] | 0 0
Instructions (13      , 56      ) at Addr [33536     ]  --> [i64_load              , i64_store             ] | 0 0
Instructions (56      , 45      ) at Addr [32880     ]  --> [i64_store             , i64_load              ] | 0 0
Instructions (13      , 27      ) at Addr [33712     ]  --> [i64_load              , i64_store             ] | 0 0
Instructions (58      , 67      ) at Addr [32520     ]  --> [i64_store             , i64_store             ] | 0 0
Instructions (10      , 14      ) at Addr [32128     ]  --> [i64_load              , i64_atomic_rmw_cmpxchg] | 0 0
