Instructions (29      , 36      ) at Addr [32392     ]  --> [i64_store             , i64_load              ] | 0 0
Instructions (59      , 68      ) at Addr [32544     ]  --> [i64_load              , i64_store             ] | 0 0
Instructions (32      , 41      ) at Addr [32384     ]  --> [i64_load              , i64_atomic_rmw_xchg   ] | 0 0
Instructions (13      , 27      ) at Addr [33312     ]  --> [i64_load              , i64_store             ] | 0 0
Instructions (61      , 70      ) at Addr [32512     ]  --> [i64_load              , i64_atomic_rmw_xchg   ] | 0 0
Instructions (68      , 60      ) at Addr [32544     ]  --> [i64_store             , i64_store             ] | 0 0
Instructions (38      , 29      ) at Addr [32392     ]  --> [i64_store             , i64_store             ] | 0 0
Instructions (56      , 45      ) at Addr [32768     ]  --> [i64_store             , i64_load              ] | 0 0
Instructions (31      , 39      ) at Addr [32416     ]  --> [i64_store             , i64_store             ] | 0 0
Instructions (58      , 67      ) at Addr [32520     ]  --> [i64_store             , i64_store             ] | 0 0
Instructions (46      , 42      ) at Addr [32256     ]  --> [i64_atomic_rmw_cmpxchg, i64_load              ] | 0 0
